independent_calls,concurrency_limit,p95_reduction_pct,rate_limit_increase_pp,baseline_p50_ms,candidate_p50_ms,p50_speedup,baseline_p90_ms,candidate_p90_ms,p90_speedup,baseline_p95_ms,candidate_p95_ms,p95_speedup,baseline_p99_ms,candidate_p99_ms,p99_speedup,baseline_mean_ms,candidate_mean_ms,mean_speedup,baseline_success_rate,candidate_success_rate,success_rate_delta,wasted_call_rate,cost_multiplier,rate_limit_error_rate,input_tokens_baseline,input_tokens_candidate,token_reduction_pct,deopt_rate,tool_start_p50_ms,tool_start_p95_ms,tool_start_speedup_p95,semantic_mutation_rate,p95_reduction_ci,extra_metrics
2,unbounded,23.600762975953575,0.0,1978.0388474458696,1521.3671537426776,1.3001719161477525,2939.7236754082446,2228.384576507465,1.319217385724172,3174.1160071384834,2425.0004117119283,1.3089135951518116,3868.490372919423,3019.3473413176503,1.2812339673484552,2124.204122494397,1625.8517563367507,1.3065177155391443,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[23.293868643362096, 25.511884792877893],{'calls': 2, 'concurrency_limit': None}
4,unbounded,44.9049162170779,0.0,3340.7399059930704,1752.6718966747599,1.9060840265261612,4259.87479049654,2381.2595691680913,1.7889166076862237,4609.411263991966,2539.5589977958225,1.8150439773175755,5768.336222374239,2798.5551272945063,2.0611837037317033,3450.481180413331,1826.4419300775655,1.889181979230402,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[45.668541792653464, 48.25340374682838],{'calls': 4, 'concurrency_limit': None}
8,unbounded,62.666985317186395,0.0,6076.762388676602,1928.8710772523182,3.1504243390558617,7467.105204542561,2695.406579856994,2.770307552242724,7626.562457451951,2847.2256820344865,2.6785942911284737,8261.91701244812,3048.763146965125,2.709924193577452,6171.766351508022,2033.1431903765522,3.0355787928370006,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[65.93633396090627, 69.36174304184964],{'calls': 8, 'concurrency_limit': None}
16,unbounded,69.32617924176763,0.0,11414.251867919702,3072.4838636684362,3.71499164011605,12986.797016374769,3912.0219186111017,3.319714788557605,13490.204976308023,4137.961294350868,3.2601090287443744,14964.39210582148,4716.400642167579,3.1728415885687133,11455.088683026768,3165.895791309436,3.6182772390903195,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[71.80884155934953, 73.3493053024944],{'calls': 16, 'concurrency_limit': None}
32,unbounded,74.3412462434147,0.0,22137.423414794437,5435.31503998545,4.07288689835607,24648.37250835627,6374.8857708580645,3.8664806546076482,25401.67734792888,6517.753840747376,3.897305416648894,26202.321691965702,7888.940717990062,3.3213992383303785,22151.917696085653,5485.37655005343,4.038358623870568,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[75.02030165908671, 76.12374206365037],{'calls': 32, 'concurrency_limit': None}
4_with_hidden_dep,DAG_ordered,32.91383458909613,0.0,3534.8413485495894,2213.484581719351,1.5969577460548015,4476.085950224986,2908.6320484474313,1.5388972808073917,4711.550533480741,3160.7985843092138,1.490620299841232,5507.628711815977,3755.710327621846,1.4664679198790775,3538.4963492658235,2271.251552946739,1.5579499966328922,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[33.38966631834796, 38.61438053809358],{'workload': 'W3_Branching_FalseIndependenceGuarded'}
